,B_0,A_0,D_0,alpha_D,alpha_Y,tau_D,tau_Y,a_A,a_D,sigma_A,x_A,MSE,MSEM,MSEB,MSEP,MSEO
PIGEON LAKE,0.014539815307542725,0.09607210678885747,0.04380465347667535,0.009020947470914642,0.006726190633629877,1.8199141647774737,0.534279563226217,0.04935555633885999,0.07583699500342661,0.0014331361674597915,0.002220703516515801,0.2312534102576352,0.0597603238640217,0.11656882790567631,,0.5174310790032076
PIGEON LAKE,0.01092432861162277,0.08832537737966631,0.04082441141208758,0.0010711750326492242,0.007998016233278218,1.84763020456537,1.5504369083692982,0.08841614703271729,0.06454808693232242,0.007478292361056899,0.002131622761731262,0.15342464667681166,0.05061092193527459,0.07481018827663115,,0.3348528298185292
PIGEON LAKE,0.014527474913389349,0.03461491958248254,0.036865507125904175,0.009445628231010403,0.010523934338909708,1.7485758669907023,0.9764190284839431,0.005532221643264355,0.03798040708773559,0.003297821527923954,0.0030889761842560048,0.35227449031351515,0.040580523891012826,0.09304692099911178,,0.9231960260504208
PIGEON LAKE,0.013185952289655481,0.09935595884813692,0.03819243919910295,0.0010055016932502226,0.006754393904649951,1.1547478841210541,1.403034159952612,0.036651799062884134,0.05704625836612394,0.005723096797344225,0.006248683322540404,0.15160441967518481,0.050099270582240576,0.06686714136351356,,0.3378468470798003
PIGEON LAKE,0.012616177617040286,0.09954651877484161,0.038641971290177685,0.0010531671971448081,0.007445705413907738,0.5734458286495252,0.9997308762806969,0.09372809877877737,0.0027123181477205355,0.008785301116949215,0.00616925875143747,0.1521885555813976,0.0509668761578947,0.0684381186314426,,0.3371606719548555
PIGEON LAKE,0.01264993092459405,0.0977428254448575,0.04351398788942883,0.0011168875631343712,0.010169474584334075,0.7561868504783859,0.5272682378381317,0.004725115049788557,0.011498460107369615,0.004012880676825873,0.0050529629717564455,0.15333442309399894,0.04688047197728884,0.06806363720002093,,0.34505916010468707
PIGEON LAKE,0.01181790790419028,0.008328692744692355,0.028493439016700713,0.00668582769797318,0.006518650269001679,0.7394738574938383,1.188330756085134,0.01268371119669482,0.02950724686619579,0.004830953078186945,0.003941516949040809,0.33558838191308654,0.03815749919044425,0.09334173885826233,,0.875265907690553
PIGEON LAKE,0.011323077177141747,0.09625718941188832,0.03319446830379727,0.001421460397554605,0.008450527811005613,1.1150368215640682,1.560411886230034,0.03937157236813314,0.05068103860207899,0.0017450409408615837,0.005456603455949922,0.15789795779859653,0.05744401650123061,0.07544543197503255,,0.34080442491952645
PIGEON LAKE,0.01193391325256428,0.062338815305917575,0.0284930630751484,0.0010423108901542596,0.008416525036335805,1.527994344802948,0.776561758700992,0.08659819620039111,0.03728725319236015,0.008685761727111538,0.0071326579177013825,0.1968966683628839,0.04978902047144248,0.06539742854050816,,0.47550355607670103
PIGEON LAKE,0.013603063134600885,0.09999411983397509,0.04021048509856441,0.0010340717325206345,0.012123466779044056,0.7137398132275887,0.5983423972111761,0.033736034269146266,0.016877699050564847,0.007819529990248715,0.0030654685997070405,0.15191543671794594,0.04722779603162452,0.06325454940121898,,0.3452639647209943
PIGEON LAKE,0.014631049514586936,0.0994203550598256,0.03249820208615559,0.0012410968489751312,0.007382970498792032,1.6679662890087923,0.5396455150202744,0.0797449940711897,0.02701530324234626,0.005294606013261791,0.008293660925551496,0.15935951024853304,0.0529691965847985,0.06279356686733659,,0.362315767293464
PIGEON LAKE,0.01523367828655768,0.09460315961659228,0.04461162431096534,0.0011088127342507147,0.012536404602940794,0.6161238945670322,1.414273464164994,0.040440107224655936,0.06489741069606379,0.009561584211797973,0.004112477302127979,0.15860158622672826,0.044894592978173484,0.07030782705105304,,0.36060233865095825
PIGEON LAKE,0.014137716062140739,0.09700314332597153,0.04051265149382824,0.0010034941092693936,0.005990478700096297,0.8221496186760437,0.9970674604500005,0.04630715477025792,0.06686842680200278,0.005047421031121188,0.0029069824018908424,0.1522963967461232,0.04715250518725134,0.06600851435166256,,0.3437281706994557
PIGEON LAKE,0.014106651697832609,0.09879136593414464,0.03509002289057625,0.008114293527724286,0.0045012355895587015,0.9202966055949162,0.9374095725097537,0.06538881218501869,0.008612882468258885,0.002033193586460654,0.00710904748708048,0.2399204715684641,0.06616789006312153,0.11260419520018934,,0.5409893294420814
PIGEON LAKE,0.016711285891483345,0.02960715458177834,0.03919895389078987,0.0038221550340069533,0.009988010411791773,1.3620771895026702,0.5221023213359299,0.06974728536097173,0.040536089219320934,0.009310402062904835,0.002467416322027732,0.3418370048493273,0.037530077856014026,0.07977134397783582,,0.9082095927141318
PIGEON LAKE,0.02027906687228368,0.09468748670971895,0.05475363006051054,0.003349399072834276,0.009040558831414264,0.5500975292038099,1.8911162154513743,0.019660083124558712,0.009956142766872317,0.003637678689186968,0.0060295396805679895,0.22183328972747587,0.04589429685706421,0.10083143679034233,,0.5187741355350212
PIGEON LAKE,0.012407424413209377,0.09944655240238173,0.03402455378928771,0.0010893459917597952,0.010242073668124088,1.0130844073163008,1.6889741822290971,0.006970317304421068,0.056641837650320555,0.004820373962932865,0.0024301146740933403,0.15282760731549855,0.05406591648658577,0.06806347081397163,,0.33635343464593825
PIGEON LAKE,0.015482509384703198,0.09970033161079093,0.03875880682855556,0.006420789231844498,0.011437974804911134,1.9601855678993825,1.2424715797505221,0.049497460472831566,0.0706495219425413,0.008708624976013964,0.0017573251292785845,0.22978721777488842,0.0597358756828134,0.10581864173412621,,0.5238071359077257
PIGEON LAKE,0.017208358398601478,0.09958620045661078,0.03555333142145861,0.00592058458956735,0.004455336434080275,1.533905809397927,0.5444601922541348,0.05980440446890767,0.010358335176162269,0.005954816081004838,0.005700347896272752,0.2439114120656273,0.059046865060661674,0.09670562866762976,,0.5759817424685906
PIGEON LAKE,0.015211958007062702,0.08906963611364414,0.034761954599827005,0.005491723252945333,0.010702084950509262,0.8788083432294009,0.756765279991179,0.04899678847339054,0.08684775992888473,0.0043902040763050265,0.004858685559537889,0.23577462515242328,0.058232908100711196,0.09454885005624776,,0.5545421173003109
PIGEON LAKE,0.016117330130781662,0.05280589331609786,0.04305111101174556,0.007705074091222137,0.009523479425648552,1.7805495465390075,0.7958488104930073,0.031657252371972686,0.05872701445234256,0.0032716067637677954,0.006066156110577332,0.3652935319358064,0.04266635796515859,0.09877190714255772,,0.9544423306997029
PIGEON LAKE,0.01485007806634886,0.0883201503549749,0.03646479840495564,0.0010374066334871129,0.011534807145547407,1.34253040969041,0.7934210674701971,0.056852964720617835,0.025919171274911838,0.0077943147760462655,0.0012515686347490916,0.16226204757571625,0.04669419587916034,0.060893550604682316,,0.37919839624330604
PIGEON LAKE,0.011400197934263244,0.0963874365721799,0.03515430165084352,0.0010567648284889848,0.01208488099055086,1.8036029379219989,1.1292642906072539,0.07471125837052406,0.0069189329640146485,0.007819596774905423,0.004943984312240787,0.15245896743746326,0.05391116636366989,0.06917221164666415,,0.3342935243020558
PIGEON LAKE,0.013870821686513851,0.011570973713531461,0.03946782239142829,0.006010366721718307,0.00642967084309102,0.8273124901318398,0.6817984744196669,0.02264428222619672,0.08759411441240322,0.004556533270025686,0.0057048231468123595,0.33816576941379567,0.038063333408109065,0.09940091046003714,,0.8770330643732408
PIGEON LAKE,0.015267747269953516,0.09859866966666768,0.04133649237076425,0.001243743230794232,0.007213003352553859,0.9588970789806055,1.1834468061370154,0.08362118536788572,0.06658096507215061,0.005880762969519719,0.0073918656380077994,0.16039993871653913,0.04755618297681725,0.0691245441754969,,0.36451908899730323
PIGEON LAKE,0.013597072911460971,0.09405112819834448,0.03704677674796791,0.0010253049614024155,0.010267727749374782,0.5271251593298875,0.6232980716722039,0.09360658901559923,0.07097511536828204,0.0011623305779123877,0.0011980394675307265,0.15157525636602315,0.04846005728950074,0.06260084778725318,,0.3436648640213155
PIGEON LAKE,0.015897322954594693,0.017777894544718113,0.05266972232678771,0.004050435628681866,0.004912740761777504,1.0080312223566952,1.3223807255730375,0.07648338343300444,0.014017327130678527,0.0072196988781510945,0.006862258279879793,0.3429479249158374,0.03954111778028773,0.11095879689536861,,0.878343860071856
PIGEON LAKE,0.015498496446980668,0.09798314631392482,0.03387787774718185,0.005767903892871652,0.008131723642139209,1.8959221080690545,1.8337462501605095,0.08946029102993852,0.03582504965251271,0.00827835653230893,0.001048124025886902,0.23752424160574312,0.06163228987623208,0.10071086521743625,,0.5502295697235611
PIGEON LAKE,0.014482097931039502,0.014343793888264803,0.036963008166047785,0.0087149823578742,0.008775102411959779,0.5895578959895229,1.9453765237880205,0.008458851061260389,0.0381952886038059,0.005257576124496259,0.005205934982191703,0.33874995968487176,0.037566765543752365,0.09365085981148911,,0.8850322536993738
PIGEON LAKE,0.010673260143950529,0.09863545249499821,0.03471081419201589,0.0030164643792576595,0.005976230856782344,1.5756193451288087,0.6159053342621733,0.027937834635579036,0.008152434318042141,0.004508542963631452,0.0022264256692901855,0.16875304133670185,0.06283650649466917,0.09267697578246335,,0.350745641732973
PIGEON LAKE,0.01219365137888638,0.09741396037968914,0.03379572323503156,0.0021989158129784884,0.012397412131418716,0.7943515645211943,1.1280388873022222,0.02042253273014005,0.07286759002724527,0.007192415865003715,0.009854508526590932,0.1700396323728602,0.05867129495330783,0.08175794709974486,,0.369689655065528
PIGEON LAKE,0.014213525597006366,0.041759252933203685,0.038814608332901984,0.0010351463321663671,0.009207295999574044,0.7993491902904896,1.0905073526907882,0.07694986832367062,0.034252373058026975,0.0015626476734835774,0.0050936590626415425,0.2689324167930855,0.038316093105766114,0.06867836881435582,,0.6998027884591345
PIGEON LAKE,0.012806872752054624,0.034300661030719395,0.02418278045589972,0.006970222904366139,0.007265892805556633,0.77679408404987,0.6347738800412669,0.07962805934760023,0.04225390607584934,0.004363666539319048,0.009810137580229965,0.3524631485044993,0.04705758140091485,0.0828967885576218,,0.9274350755549612
PIGEON LAKE,0.017198583128037175,0.004993321999577652,0.04206681523901393,0.0010124222419071677,0.01065608305076704,1.575043995687726,0.7200401964948365,0.05032799549375495,0.09833918672489554,0.007640627075511073,0.0021924425151959334,0.3185313209195399,0.0462968482961477,0.0825387493471764,,0.8267583651152957
PIGEON LAKE,0.0141817722589885,0.09253390063809225,0.04244468837626872,0.0010103954720979517,0.01061465087977366,1.6290209845191312,1.3222325164382638,0.04859644997184762,0.07943329265344082,0.0024209347219374677,0.006788357274964172,0.15569748898581884,0.045993920541598794,0.06833202302285751,,0.3527665233930002
PIGEON LAKE,0.014729679601533298,0.09022232624362328,0.0457353823839074,0.004827460626193125,0.008951819965637006,0.6815510594995867,1.060474893722664,0.059837105427199666,0.03337255789281528,0.004050891703716938,0.0012136895174063968,0.21682427451716776,0.05429802857902589,0.10599765027277688,,0.49017714469970053
PIGEON LAKE,0.01456762964909785,0.09861724626153308,0.028218328997042397,0.001111857767214757,0.010282800756292686,1.1674268801342285,0.7518408190415606,0.045260618528735336,0.05496432180417087,0.0018168922595260479,0.003239370263285755,0.16318766143683935,0.05625259150978207,0.0615268478586632,,0.3717835449420728
PIGEON LAKE,0.014584642676545127,0.0916284718641383,0.04123804711941943,0.0012356409596683575,0.0007869139758483329,1.4160062319843483,1.2885520632140997,0.04058968020197567,0.014713748645711823,0.004723522736041574,0.006732984819784953,0.16712751674701024,0.04740630127471096,0.07189726438653797,,0.3820789845797818
PIGEON LAKE,0.008580812925315803,0.05159108767612432,0.03626576931771533,0.0010743055877927227,0.006261189267966897,1.9822004204336756,0.5968991644781784,0.08106923395798847,0.0497615307125058,0.003219494613701847,0.009209687462068229,0.17703830057514783,0.04700270136314437,0.07946931515755229,,0.4046428852047468
PIGEON LAKE,0.011344613086232011,0.09685171905888758,0.03830772108181571,0.0010908608636873108,0.012473368945997751,0.9229173598279614,1.3055627843187325,0.049569227464085236,0.012723709982403138,0.0039036773801533536,0.0060263548488668295,0.15284382279913203,0.05254178110041672,0.07163060470144113,,0.3343590825955382
PIGEON LAKE,0.014804372226609956,0.04235220080092799,0.02500957533036635,0.004955275972188795,0.008830817640918164,1.3297296177348796,0.5775806559789163,0.013020456376526997,0.0979406998155155,0.0029257075156631815,0.0012278417450819305,0.3527183902857738,0.04850825777274865,0.07468444548597088,,0.9349624675986018
PIGEON LAKE,0.012725728921791926,0.026058400033131382,0.03781487451660482,0.0013936883246179,0.012938134484357947,1.3435901316640448,1.1094481161675183,0.07599123410914518,0.03630155742221396,0.008025508218500853,0.0037874843872930113,0.3404389303721685,0.03735971515668497,0.077594602800443,,0.9063624731593775
PIGEON LAKE,0.013052583596784233,0.09683188582728579,0.048717929393401346,0.0048172004199235246,0.0015203002676227768,0.9807906846516661,0.8912086513023512,0.01100622798762843,0.00838125836264933,0.002411369813410971,0.008395251398558769,0.20368297697025847,0.05952609587161965,0.11958019176294504,,0.43194264327621074
PIGEON LAKE,0.015457530157067113,0.09675863605964807,0.045589964004510326,0.001218807432646682,0.00611876026369777,1.3221746018523688,0.9115590887175804,0.06747283032460924,0.04623359671145701,0.0042438080737352965,0.006338950043658503,0.15791057364830346,0.04521094750447646,0.07170662349018588,,0.35681414995024807
PIGEON LAKE,0.015849210476587577,0.09844541325986368,0.03927348187286653,0.0010117971590945145,0.010526147876824415,0.9677006359497297,0.9458458466781792,0.050718831715981585,0.03319973758367927,0.0071767887190880685,0.006707643682520336,0.15642781326201138,0.046143113903873316,0.06185035270519139,,0.3612899731769694
PIGEON LAKE,0.016955051658032995,0.09891612160716048,0.04144798862103044,0.0051657208300075795,0.010401878116865724,1.313988080145393,0.715118621161867,0.046967081753911503,0.03712622358800533,0.007022178658497283,0.008273964482173116,0.2216202886076117,0.05473296407556021,0.09674757570790865,,0.5133803260393662
PIGEON LAKE,0.012601688581775815,0.09984756008512548,0.02522750973689175,0.0012388806755602288,0.008083059745509583,0.9838323819766581,1.0350483291540287,0.06890010839579187,0.053268765638592876,0.007855437240425422,0.008965221168762683,0.1656309473628023,0.06273073070387893,0.07088972243939118,,0.36327238894513675
PIGEON LAKE,0.013206476279334231,0.09982454580391237,0.033150767096085026,0.003690982429346224,0.011079215316943405,1.322586650656004,0.5675716473886493,0.01016130321433522,0.09020815065374868,0.007772364060226578,0.0013867018872366025,0.1820859940065858,0.060355658205046306,0.0861571909194654,,0.3997451328952457
PIGEON LAKE,0.01531718787681862,0.09176463487579334,0.04331672114647897,0.0014674244493729704,0.010874150901684948,1.2896422908917988,0.6762864797120232,0.05530889283709043,0.007207928995461188,0.009132437413740755,0.0017358137382997938,0.1613831697892543,0.04481542652651063,0.06913506566602531,,0.37019901717522696
PIGEON LAKE,0.012516361449926773,0.09594812384707285,0.03759161544877399,0.007653731888641095,0.01045077460509429,1.713186895689121,0.9366220467370273,0.04117866289294011,0.029814560306299247,0.006316167773826991,0.0039221377363564715,0.2174746484442894,0.06521743758623944,0.11534234805899603,,0.47186415968763273
PIGEON LAKE,0.012075275891103812,0.0982527816693483,0.03276051423838634,0.0010310846285121553,0.00911494991222852,1.9973214113583666,1.1201860473448493,0.02345546647180587,0.09222850346230957,0.007058098819763446,0.005795189862976676,0.1520406141745022,0.054710891228948226,0.06668760160801589,,0.3347233496865425
PIGEON LAKE,0.012452380098033788,0.09985598082696497,0.03921414274680511,0.0011435763448983975,0.001672721140514393,0.9849844353909705,1.0494452097085778,0.07425051039739439,0.0027451937947157376,0.0031925028475571363,0.002832915518057427,0.15279602942180157,0.051814733668325376,0.07245892382830381,,0.33411443076877545
PIGEON LAKE,0.01425310197033254,0.02136842158285235,0.036655998274336354,0.0010794215527760234,0.011371561395663584,1.393710511843171,0.5718557196150819,0.09846887027160423,0.054034282125261,0.00943874566962917,0.006745897679691103,0.3309226229690411,0.037958439369753225,0.07064873093428041,,0.8841606986030897
PIGEON LAKE,0.013314673827671465,0.09912976469353768,0.04787341021997357,0.0010126578790236084,0.008229281284406267,1.4582332960262065,1.3420297971125614,0.08422376115251096,0.09745859799164057,0.0049291499445437694,0.008853642637176291,0.15411770085486073,0.047532650034819546,0.07600422274479378,,0.33881622978496884
PIGEON LAKE,0.013735704169522404,0.09871189579192834,0.046905554875063,0.004976859125370691,0.007805000266312981,1.5547397990091985,1.495702977223305,0.016143922863774238,0.02887761353927173,0.009613888022590406,0.0019692681032178333,0.20334735849349447,0.05840454346605145,0.11459914645195093,,0.437038385562481
PIGEON LAKE,0.014822769575340379,0.0933838236968918,0.046039805972153396,0.0011273299221908513,0.011540501340606095,1.5084524614778059,0.7042031699005662,0.05071837227252084,0.06684967073924952,0.005332988007491609,0.0022743950350576276,0.15322100517920642,0.04387051191385201,0.06916445288047028,,0.34662805074329694
PIGEON LAKE,0.016444579912495476,0.0581681384804002,0.04720129419227241,0.0013312409754252432,0.010962744356388287,1.48720715551242,0.6857135372944183,0.05066575516170663,0.06804340769318339,0.005605093663261547,0.003807378752842571,0.21289296375369934,0.03829842875173185,0.07180795380742756,,0.5285725087019386
PIGEON LAKE,0.0124166165635314,0.09360805541805599,0.027726534352352124,0.0010541417668194254,0.0073398619595831105,0.7149164451160057,0.6376718353141387,0.07655195192093181,0.08432679572620796,0.009461130434149569,0.0028605297349865028,0.15915658420445808,0.05778685106308666,0.06549221012539658,,0.354190691424891
PIGEON LAKE,0.011583385135297629,0.09662703008106033,0.031492563833271155,0.001266710556275412,0.010145220687749219,1.6639362258640544,0.8292091409640525,0.019612898909553787,0.06787379206924568,0.0028392786634053482,0.004720845955313307,0.15302920008468887,0.05659413939353979,0.06918317121459536,,0.33331028964593146
PIGEON LAKE,0.012452898246866378,0.053153955585145476,0.03470235032644764,0.001193427383734593,0.012175550731713485,0.6607350622271009,0.6192426109194913,0.07257961097322213,0.05285090953699473,0.006606747732378783,0.0031369640187029675,0.20807755289984922,0.04229263405566651,0.06624750616133622,,0.5156925184825449
PIGEON LAKE,0.011196287464673493,0.09952048808536357,0.03424478972774579,0.0047848125574738625,0.00981994295553837,0.633265003478275,0.5615405117994829,0.006294470217616199,0.048535114234629195,0.007545175187493201,0.001972511229514656,0.1838449505255403,0.06593599848704397,0.10199903924331169,,0.38359981384626535
PIGEON LAKE,0.01565941754119212,0.07662120314523496,0.04325104048371163,0.002567673629791816,0.007410397653502723,1.7814136101707259,1.2725873837005826,0.09664682254576015,0.03744395934183393,0.006290277574083861,0.00825400323843127,0.21528902521486085,0.046514171764105904,0.08507783694563936,,0.5142750669348373
PIGEON LAKE,0.01290160337328343,0.0951713599299664,0.039529006752058074,0.00454963592994445,0.004308916425635745,0.7643615962999644,1.0671044510053291,0.04975335495287124,0.07621669567166527,0.005478225528671149,0.004265119782902145,0.2040124404484349,0.06090053601968042,0.10567503800123461,,0.4454617473243896
PIGEON LAKE,0.010279724459605295,0.09911173806789816,0.02818016488991662,0.0011901328334759818,0.0036969418126128716,1.9712656068213936,1.74625422964214,0.012430742906473544,0.0696149029680981,0.008549724045854306,0.0021661044897490103,0.15489908754916548,0.06251934215113475,0.07585328161909602,,0.3263246388772657
PIGEON LAKE,0.01587860766698717,0.09678136366978479,0.03568014680044176,0.0010387007470705981,0.007289430380796117,0.8941137431333855,1.005927799885805,0.08144587461770102,0.04017637871239156,0.006078492490141464,0.0013098391396286291,0.16263788374945073,0.048259364180610956,0.06068310653752121,,0.37897118053022005
PIGEON LAKE,0.014422524725408302,0.0967039062867863,0.03438502947417857,0.007174051783155537,0.01167262147146294,1.5578512271984435,1.176272765051087,0.04265975286951943,0.06109626238326952,0.009023375325380896,0.0021843891100091634,0.23576911184337931,0.0635219163792391,0.10657688817874465,,0.5372085309721542
PIGEON LAKE,0.013618217175767194,0.09904087550105606,0.04199002187304665,0.0010300587697604372,0.0023663794253062495,1.4784324985745627,0.6923876110578243,0.028307944684890184,0.07140508029097492,0.006073045884556814,0.007638779148090715,0.15226359842053427,0.04801700811324781,0.06961426140842802,,0.33915952573992697
PIGEON LAKE,0.014481506364863214,0.08550477815025143,0.04567635252907315,0.006038060639343861,0.01204895741386843,1.5833625048819777,1.2323875321449034,0.07415399689527703,0.04753509956124738,0.005222889684343519,0.008261425106244018,0.23526260702683263,0.05548025260764736,0.11322532657135327,,0.5370822419014972
PIGEON LAKE,0.015569117016730201,0.09945164448254351,0.040270997412431,0.0011648459554147962,0.004173003887937305,1.1576400346347446,0.6270493298689968,0.058451466405832014,0.07535231931915781,0.007636412081252826,0.0025170935738825727,0.15787457581587863,0.04677257388710631,0.06550811852738378,,0.3613430350331458
PIGEON LAKE,0.01601093287122867,0.0765890144096737,0.04022990146880118,0.0010892277477599823,0.008683765436746694,0.6822953086699863,1.4168427339788057,0.05021819955801558,0.010699287792404193,0.004368302624252965,0.0026492993707221517,0.1850835895401636,0.0425211241894578,0.0646134094996045,,0.4481162349314286
PIGEON LAKE,0.014161066353371755,0.09689117139727317,0.03483862003275503,0.001115620274623393,0.0073443509757328595,1.5432191374977817,1.1083339484177448,0.038869340325570906,0.07188580067924354,0.002485210160171205,0.005519089537091925,0.15901067615413553,0.05097804720899272,0.06438069135365625,,0.36167328989975756
PIGEON LAKE,0.017140521893394288,0.09811348057436423,0.04444569025540712,0.0012222440912027276,0.009845293827835642,1.3449389484814376,1.1676103763004702,0.09657608546395147,0.02874260206089418,0.003226894360474983,0.004272505110533216,0.1637567361957458,0.044107096719316924,0.06855868401929487,,0.37860442784862564
PIGEON LAKE,0.01329849451225322,0.03157317119343586,0.041830120236928836,0.0010226184433477347,0.01174106433320175,1.035118042950187,0.5232661050211613,0.06445244430881539,0.09622734101456842,0.003134351036871233,0.003156481918847987,0.289019251102078,0.03765475616133603,0.07298801081915111,,0.7564149863257468
PIGEON LAKE,0.013845357394970018,0.09341660328291435,0.03977348525839727,0.0010338054206905922,0.009859018033443207,0.941422866896769,0.5970045228437642,0.0369544089586478,0.04099342594673122,0.006940583680438831,0.003098710301847095,0.1518522514609372,0.04640084346314661,0.063288249553,,0.345867661366665
PIGEON LAKE,0.009102235708211323,0.09283383466612379,0.03656751632409089,0.0010843550058577652,0.005031512191586353,1.5781215176599532,0.8444793447319066,0.0590481527938037,0.041402531753408384,0.003812158073948589,0.0056091955848994205,0.15530215377896125,0.056427215155586775,0.07604303278615494,,0.33343621339514207
PIGEON LAKE,0.01392868093076828,0.09813489295599137,0.03257297014595047,0.0010152154576826096,0.012952052440607103,1.2900484072898804,1.2921324128611675,0.07234759307723032,0.030938790356642116,0.00609218894143391,0.006808525711123721,0.15892605863636458,0.05316153020178687,0.0638371351641744,,0.3597795105431325
PIGEON LAKE,0.013495174726790647,0.094951171856317,0.04090319656372779,0.0010985074318474808,0.01151849383014231,1.1566142745846453,0.9977059276365647,0.01677537429974034,0.012003878370638495,0.006846199609225607,0.003282069234118321,0.15201595327807918,0.047372992707841954,0.06750642327451215,,0.34116844385188344
PIGEON LAKE,0.01425158365005378,0.09855666316887521,0.04902951038965072,0.0010530814383190373,0.009594907380823704,0.7313021138289676,1.687196748453101,0.04762829742913598,0.04152243847872403,0.002578736421773916,0.0027253799121678707,0.1540260354125091,0.0458119894537797,0.07606161444665681,,0.34020450233709076
PIGEON LAKE,0.014089152497623339,0.09837871725826297,0.035855562562677946,0.001083707295949951,0.00864792598470092,0.7514352641657291,0.7194431421353593,0.0860586543291818,0.08521757295228359,0.009622364615480472,0.006690685082889813,0.15394896802094485,0.050402977521555675,0.06350445263750215,,0.3479394739037768
PIGEON LAKE,0.011207527941116437,0.0974973762021129,0.02821822473404803,0.0020390972926607265,0.0051851507920400546,0.6028622901168496,1.5891540913967934,0.05004708758341586,0.004334317140457962,0.007625877103295256,0.0061230750205179645,0.1728676764785573,0.06456347329184942,0.08509227870823091,,0.3689472774355916
PIGEON LAKE,0.016548476842122482,0.03965306276973368,0.034763524810213026,0.006160368862014588,0.011051790607557347,1.1332193468351526,0.5563485985842942,0.024785037500288005,0.020564853266862287,0.007421678493205944,0.00627286648974763,0.3505831663387851,0.04154851135380847,0.08168554253388424,,0.9285154451286628
PIGEON LAKE,0.01284188331863658,0.09869048376993814,0.03503076421929861,0.005522780971394296,0.011432249071324641,0.7506537939758657,1.380562045404329,0.09457808540363924,0.009556277594642018,0.0097213358828926,0.00492118717772471,0.21340473786439162,0.06586386556452227,0.10952348618631035,,0.46482686184234223
PIGEON LAKE,0.012506916685350554,0.08367307573589713,0.03633226592521291,0.007464845779258448,0.011492859818755325,1.2068072017777645,0.6228529333272272,0.05165363786735869,0.059303690371193124,0.004181501548607197,0.005647807005113543,0.22796307355823062,0.061361507472546345,0.10711763251327194,,0.5154100806888735
PIGEON LAKE,0.013105312025245272,0.06353943266481632,0.044290431628759584,0.0011787855362801044,0.007613990494542509,1.7521917972486336,0.6723718225575585,0.06257456330239271,0.0652682295827621,0.0032702048477689693,0.0031255177472946523,0.18080339978305682,0.041428658880278475,0.07311911993759512,,0.42786242053129686
PIGEON LAKE,0.013003144963529091,0.09100885810983578,0.029014977523814947,0.0010344372993704278,0.009308687346156627,0.8116997989062562,0.7405360650918893,0.09665418187835684,0.042308462139442504,0.005388751132965579,0.004940495256949612,0.1622005254001872,0.05554609142289288,0.06395603752394154,,0.3670994472537272
PIGEON LAKE,0.01477597425328625,0.039042546014326024,0.043529715590072626,0.001175465785549076,0.011975015869553782,0.5601375918093091,1.0354065852607357,0.07538243252966587,0.03040164725067861,0.003440446972491947,0.0051449404463622395,0.280993380926168,0.03764311035634198,0.0739237096032392,,0.7314133228189228
PIGEON LAKE,0.011276783406345428,0.02709490581723406,0.03583175095431087,0.0010620384950636831,0.003052447159547619,1.6739937805899132,0.9971098748478326,0.0581525168380584,0.07098301922204331,0.0076217772807556814,0.0042190531355534265,0.33942698860403286,0.03755206418989543,0.07724998037063961,,0.9034789212515635
PIGEON LAKE,0.013982722134150319,0.02104878192416372,0.03545748303737559,0.0011569166333543846,0.008530501895452552,0.8335968443688291,1.5641773602979647,0.03585762738758568,0.009479483303920476,0.00940319733223981,0.0011140326928994696,0.33148982785673997,0.03776445180974914,0.07283860482206733,,0.8838664269384034
PIGEON LAKE,0.01009369049765281,0.09633228786310642,0.040568042860349755,0.0010287335596098875,0.012734257993592686,1.0655864788395553,1.4112236113906964,0.05431973278486342,0.05193674091288332,0.002032930206462272,0.005577411918222901,0.15438992758052497,0.053270715018804524,0.07547425820031092,,0.33442480952245945
PIGEON LAKE,0.013609296968614897,0.04135319169949994,0.03517610826107803,0.0014308900007896095,0.011486273561984353,0.9357340806049053,1.5157768541162735,0.04605784313528882,0.026167471805273963,0.008160117682051219,0.0021972905258981646,0.29190951768927365,0.039517590030098804,0.07085467688567598,,0.7653562861520462
PIGEON LAKE,0.014585345585582936,0.09978628282727,0.03715091919537752,0.009430599570486677,0.01051029683952682,1.2266467667381997,1.026429642139366,0.09326000226525354,0.04439610298878578,0.007670419285599582,0.002920097064713679,0.24142977173673094,0.06466238865087412,0.11347612064914879,,0.5461508059101698
PIGEON LAKE,0.013073433610522815,0.0019940671292723935,0.0319580814865377,0.008178359911042505,0.008809516025990893,1.547087715595135,1.0046523340214777,0.07536823665057985,0.0552298970935052,0.003451799422866777,0.002786937293814471,0.3332532534871253,0.04188478240740994,0.10563613155509143,,0.8522388464988746
PIGEON LAKE,0.0127123632434527,0.09968395251555826,0.04308692813950273,0.006152813181487814,0.012022833938351664,0.7742771950362634,1.2445255422580672,0.06473839598856941,0.02721870694355999,0.0071360257256551565,0.004843809670740669,0.20822858684690884,0.06374292044840534,0.11866822522051336,,0.4422746148718079
PIGEON LAKE,0.009887732021052809,0.08952731900202582,0.032603779783319006,0.007188723583488222,0.009985486460646072,1.4166896958995283,1.1242847192089764,0.03283321303268309,0.07670482256654439,0.007464000290372027,0.0036022191442543136,0.20778387085474495,0.07106047815658886,0.1207536317328572,,0.43153750267478874
